CustomerID,CustomerFirstName,CustomerLastName,CustomerAddress,CustomerCity,CustomerState,CustomerZipCode,CustomerPhoneNumber,UsedDiscount,CustomerTierID,ReturnedProduct,Velocity Bin
4135,Matthew,Jimenez,9257 Steele Parks,North Mark,NE,15827,695-1772,TRUE,2,TRUE,C: 10-14 Days
4149,Ronald,Chen,29726 Baker Lights Suite 264,Garciamouth,UT,72178,030-6599,TRUE,2,TRUE,B: 7-10 Days
4268,Joseph,Morris,8863 Tucker Lake,Emilyton,MT,98848,203-0038,TRUE,2,TRUE,B: 7-10 Days
4273,Gregory,Glenn,01405 Marshall Causeway,Castilloborough,NJ,60509,087-3842,TRUE,2,TRUE,C: 10-14 Days
4339,Jody,Freeman,16560 Adam Lodge,East John,TN,72626,442-1933,TRUE,2,TRUE,C: 10-14 Days
4571,Robert,Miller,506 Lauren Square Apt. 973,East Andreaberg,IL,35064,519-8539,TRUE,2,TRUE,C: 10-14 Days
4589,Barry,Schaefer,87012 Melanie Underpass Suite 525,Jacksonside,WI,88224,364-0992,TRUE,2,TRUE,C: 10-14 Days
4601,Jeremiah,Perry,7688 Paula Branch,Brianhaven,FL,45827,555-6064,TRUE,2,TRUE,C: 10-14 Days
4615,Jessica,Morgan,64124 Barber Trafficway Apt. 519,Kimberlyview,AR,26343,864-6117,TRUE,2,TRUE,B: 7-10 Days
4735,Christina,White,447 Albert Course Apt. 954,South Kelly,MD,68264,700-5851,TRUE,2,TRUE,C: 10-14 Days
4857,Daniel,Thompson,7975 Wendy Courts,New Jared,OH,64971,694-1129,TRUE,2,TRUE,C: 10-14 Days
4958,Ethan,Cardenas,9614 Jones Extension,Ballardville,UT,80850,039-7856,TRUE,2,TRUE,C: 10-14 Days
4961,Alicia,Hurst,06815 Rosales Vista Suite 588,Brownmouth,ND,91881,605-9243,TRUE,2,TRUE,C: 10-14 Days
5102,Luke,Bowman,889 Jeffrey Shoal Suite 491,East Michaelstad,DE,33908,132-1162,TRUE,2,TRUE,C: 10-14 Days
5204,Desiree,Glenn,136 Fisher Harbors,Hayston,KY,68010,359-4705,TRUE,2,TRUE,C: 10-14 Days
5211,Sherry,Robinson,00770 Johnson Stream,Hamiltonville,VA,77156,756-6938,TRUE,2,TRUE,C: 10-14 Days
5225,James,Smith,7542 Sanders Divide,South Angelica,ND,96171,206-7813,TRUE,2,TRUE,C: 10-14 Days
5305,Ariana,Crawford,73186 Matthew Meadow Suite 723,Billychester,MT,24914,660-9346,TRUE,2,TRUE,C: 10-14 Days
5311,Jessica,Sweeney,3888 Massey Extension,Alexbury,RI,23119,510-4060,TRUE,2,TRUE,C: 10-14 Days
5399,Julia,Hill,32543 Mcdonald Lights Suite 723,Henryview,PW,14964,838-2262,TRUE,2,TRUE,C: 10-14 Days
5627,Sharon,Sandoval,816 Miller Track Apt. 980,South Jacquelinebury,AR,88240,206-4568,TRUE,2,TRUE,C: 10-14 Days
5663,Thomas,Allen,6097 Amy Forest Suite 764,East Jessicaside,ID,77117,118-2702,TRUE,2,TRUE,C: 10-14 Days
5705,Martin,Johnson,5702 Johnson Summit Suite 354,New Timothyport,MH,78516,696-5267,TRUE,2,TRUE,C: 10-14 Days
5880,Glenn,Pearson,332 Taylor Wall,Garcialand,VA,75820,314-3018,TRUE,2,TRUE,B: 7-10 Days
6001,Kathy,Johnson,568 Adams Passage Suite 736,Port Matthew,DE,19209,649-5408,TRUE,2,TRUE,C: 10-14 Days
6110,Tammy,Davidson,73709 Johnson Spur Apt. 331,Whiteview,WA,93213,996-4323,TRUE,2,TRUE,C: 10-14 Days
6442,Todd,Butler,3880 Edwards Ferry,Stevenchester,SD,52576,856-1754,TRUE,2,TRUE,C: 10-14 Days
6458,Allison,Kirk,783 Lori Plain,Greenberg,OH,30925,200-7526,TRUE,2,TRUE,C: 10-14 Days
6474,Brian,Austin,9605 Elizabeth Dale Suite 711,Melaniefurt,NV,30261,677-2323,TRUE,2,TRUE,C: 10-14 Days
6519,Michael,Hawkins,4240 Stephen Burg Suite 358,Lake Chelsea,MI,34918,215-7631,TRUE,2,TRUE,C: 10-14 Days
6527,Julie,Wood,6032 Diane Avenue Apt. 505,Port Manuel,WV,88279,224-9239,TRUE,2,TRUE,C: 10-14 Days
6555,Tommy,Mayo,469 Tracy Road,New Brandonton,AR,92606,539-4316,TRUE,2,TRUE,C: 10-14 Days
6591,David,Bennett,87973 Summer Bypass,Lake Larry,FM,40972,254-8634,TRUE,2,TRUE,C: 10-14 Days
6617,Samuel,Pitts,70130 Lang Well Suite 704,Jamesstad,MD,4678,192-2153,TRUE,2,TRUE,C: 10-14 Days
6620,Kristine,Jacobs,7487 Mark Forest,Gibbsbury,PW,96039,328-8073,TRUE,2,TRUE,C: 10-14 Days
6841,Anna,Williamson,622 Penny Keys Suite 842,North Robert,WV,7494,577-3108,TRUE,2,TRUE,C: 10-14 Days
6948,Tyler,Melton,32663 Moon Run Apt. 506,Michelleland,TX,1154,280-4797,TRUE,2,TRUE,C: 10-14 Days
7063,James,Scott,604 Yolanda Glen,Margaretmouth,MI,41605,629-5771,TRUE,2,TRUE,C: 10-14 Days
7177,Shelley,Thompson,85831 Dean Loop,New Erika,DC,50390,323-8431,TRUE,2,TRUE,C: 10-14 Days
7178,Brent,Diaz,40857 Tate Locks Apt. 129,South Charles,MD,93666,658-0568,TRUE,2,TRUE,C: 10-14 Days
7218,Kylie,Jones,953 Marquez Cliffs Suite 686,New Josephton,KS,73441,677-4907,TRUE,2,TRUE,C: 10-14 Days
7232,Nicholas,Nunez,246 Jordan Roads Suite 362,Port Sally,IN,90528,872-8143,TRUE,2,TRUE,C: 10-14 Days
7267,Kristin,Copeland,0634 Moore Pines,Nicholsmouth,NJ,71389,097-8412,TRUE,2,TRUE,C: 10-14 Days
7283,Joshua,Anderson,261 Simmons Mission Suite 541,South William,KY,29670,627-8067,TRUE,2,TRUE,C: 10-14 Days
7311,Keith,Myers,48219 Prince Knolls,Bakermouth,NH,68482,511-6925,TRUE,2,TRUE,C: 10-14 Days
7344,Briana,David,8152 Micheal Crossing,West Anna,UT,99724,274-5143,TRUE,2,TRUE,C: 10-14 Days
7487,Curtis,Johnson,2758 Singleton Shore,East Marcborough,MA,20189,810-6408,TRUE,2,TRUE,C: 10-14 Days
7547,Daryl,Meyer,568 Jade Port Apt. 892,Thompsonshire,NJ,84773,831-6850,TRUE,2,TRUE,C: 10-14 Days
7658,Matthew,Williams,09580 Walker Coves Suite 093,North Robertport,PW,21182,222-6674,TRUE,2,TRUE,C: 10-14 Days
7660,Sabrina,Fitzgerald,831 Joshua Ramp Apt. 054,West Matthewton,MS,52037,645-6883,TRUE,2,TRUE,C: 10-14 Days
7692,Debbie,Ford,456 Derek Mill Apt. 730,Andrealand,NJ,71188,783-9467,TRUE,2,TRUE,C: 10-14 Days
7742,Robin,Patel,205 Rivera Parkway,Crossland,NY,14110,730-6908,TRUE,2,TRUE,C: 10-14 Days
7824,Louis,Winters,0795 Christine Spring Apt. 615,Darlenemouth,NM,25441,717-6212,TRUE,2,TRUE,C: 10-14 Days
8046,Jason,Olson,905 Bond Vista Suite 035,Lake Patrickland,NY,88079,013-3342,TRUE,2,TRUE,C: 10-14 Days
8075,Rebecca,Mccoy,48370 Nathan Vista,West Philipfurt,WY,98956,867-2345,TRUE,2,TRUE,C: 10-14 Days
8168,Laura,Johnson,52494 Solis Locks Apt. 319,West Brianaburgh,WV,98406,281-2408,TRUE,2,TRUE,C: 10-14 Days
8240,Misty,Ward,738 April Hills,Stevestad,AZ,34507,113-9456,TRUE,2,TRUE,C: 10-14 Days
8433,Monica,Howard,39281 Ferguson Island,North Emilyberg,ND,84444,182-3625,TRUE,2,TRUE,C: 10-14 Days
8486,Jennifer,Smith,1628 Baird Row,Ronaldport,CA,10661,589-4457,TRUE,2,TRUE,C: 10-14 Days
8536,Alan,Carter,0522 Timothy Motorway Suite 930,New Miguel,MO,43840,231-5979,TRUE,2,TRUE,C: 10-14 Days
8635,Paula,Garza,25162 Michelle Ways Apt. 543,Sheltonview,AS,45527,323-2261,TRUE,2,TRUE,B: 7-10 Days
8650,Wendy,Walker,6629 Goodman Crossroad Apt. 386,Marshallchester,OH,27256,854-9984,TRUE,2,TRUE,C: 10-14 Days
8665,Matthew,Evans,5744 Day Ports Suite 284,Lisaberg,DC,79836,290-5886,TRUE,2,TRUE,C: 10-14 Days
8750,Joel,Herrera,49008 John Canyon Suite 786,North Jessicaburgh,WY,55214,803-6371,TRUE,2,TRUE,C: 10-14 Days
8816,Christopher,Macdonald,227 Kendra Village Suite 095,New Rachel,CT,37838,695-8281,TRUE,2,TRUE,C: 10-14 Days
8857,Jennifer,Golden,3931 Raymond Plains Apt. 554,Wilsonmouth,WA,53569,701-6924,TRUE,2,TRUE,B: 7-10 Days
8953,John,Mclaughlin,13468 Dixon Islands Suite 426,West Benjamin,UT,47760,666-2469,TRUE,2,TRUE,C: 10-14 Days
9372,Hannah,Keith,0643 Boyd Spring,Gracestad,DE,25203,065-1452,TRUE,2,TRUE,C: 10-14 Days
9710,Michael,Marks,464 Michael Knoll Suite 715,Joneston,VI,21144,337-5837,TRUE,2,TRUE,C: 10-14 Days
9722,Gary,Mcclain,229 Lori Circle Apt. 960,North Christinastad,AK,2311,168-6114,TRUE,2,TRUE,C: 10-14 Days
9936,Rachel,Andrade,209 Hall Rue Apt. 624,Laurastad,PR,21343,878-1546,TRUE,2,TRUE,C: 10-14 Days
9986,Gregory,Hill,84295 Tina Meadow,Port Cesarberg,HI,91609,335-4022,TRUE,2,TRUE,C: 10-14 Days
1146,David,Carpenter,93155 Smith Heights,Brentborough,OK,63204,087-2151,TRUE,2,FALSE,C: 10-14 Days
1303,Laura,Murphy,3317 Patrick Village,Danielleside,AZ,75131,076-3283,TRUE,2,FALSE,C: 10-14 Days
1495,David,Burton,86340 Beck Harbor Suite 438,Chaseshire,NM,7074,269-5619,TRUE,2,FALSE,C: 10-14 Days
1645,Tara,Mayer,979 Porter Curve Apt. 795,West Amandamouth,AK,35029,657-3835,TRUE,2,FALSE,C: 10-14 Days
1719,Meghan,Hunt,9963 Harrington Fords Suite 069,South Aliciafort,AR,41173,949-1894,TRUE,2,FALSE,B: 7-10 Days
1875,Barbara,Larson,3979 Chang Centers,Justinmouth,VA,92532,580-0319,TRUE,2,FALSE,C: 10-14 Days
2158,Susan,Mills,1044 Thomas Camp,Port Deborahport,MO,82713,071-3269,TRUE,2,FALSE,C: 10-14 Days
2198,Nancy,Baker,518 Erin Oval Apt. 714,Port Marioborough,TX,36877,679-9017,TRUE,2,FALSE,C: 10-14 Days
2224,Karen,Perkins,7381 Smith Port Suite 525,Adkinston,MO,75580,637-9734,TRUE,2,FALSE,C: 10-14 Days
2389,Brandy,Anderson,2741 John Expressway Suite 321,Louisshire,OK,38634,813-0394,TRUE,2,FALSE,C: 10-14 Days
2526,Dana,Bauer,13020 Sutton Expressway Suite 614,South Charles,LA,36219,376-8546,TRUE,2,FALSE,C: 10-14 Days
2669,Carl,Donovan,7451 Brenda Plaza,East Jennifer,TN,72545,389-4775,TRUE,2,FALSE,B: 7-10 Days
2730,Jennifer,Clark,2047 Amanda Circle,West Samanthafort,IN,96201,099-1985,TRUE,2,FALSE,C: 10-14 Days
2741,Amanda,Hudson,38440 David Branch Apt. 694,Wilkersonfort,ID,71501,722-7422,TRUE,2,FALSE,C: 10-14 Days
2762,Timothy,Sims,3378 Brittany Station Apt. 693,North John,VT,24010,763-5842,TRUE,2,FALSE,C: 10-14 Days
3055,Maria,Kelly,266 Soto Neck Suite 381,Williamchester,WI,68819,819-9481,TRUE,2,FALSE,C: 10-14 Days
3427,Anthony,Martin,5647 Harper Camp Suite 561,Port Christina,MD,71866,428-3326,TRUE,2,FALSE,C: 10-14 Days
3937,Jared,Robinson,32507 Smith Plains Apt. 484,Lamfurt,NV,89702,300-5738,TRUE,2,FALSE,C: 10-14 Days
4067,Christy,Brown,6121 Patty Wall Suite 972,Wongton,AS,14928,104-5962,TRUE,2,FALSE,C: 10-14 Days
4072,Tom,Berry,0459 Hale Villages,Longchester,OR,52838,906-8873,TRUE,2,FALSE,C: 10-14 Days
4224,Melissa,Schmidt,805 Irwin Mission,Port Miguel,ME,66763,065-7718,TRUE,2,FALSE,B: 7-10 Days
4249,Austin,Williams,641 John Loaf,Lake Sierrashire,IA,44503,900-5164,TRUE,2,FALSE,C: 10-14 Days
4380,Crystal,King,5022 Nguyen Lake Apt. 060,Lake Cassidyton,UT,95712,814-2883,TRUE,2,FALSE,B: 7-10 Days
4480,Timothy,Dean,43999 Henderson Road Suite 496,Donnaville,PR,29145,387-9340,TRUE,2,FALSE,C: 10-14 Days
4513,Alicia,Brown,27203 Diane Vista,West Georgeview,NV,13227,961-0389,TRUE,2,FALSE,C: 10-14 Days
4525,Courtney,Powell,9058 Carrie Plains Apt. 118,East John,OK,59555,465-4886,TRUE,2,FALSE,C: 10-14 Days
4667,James,Goodman,82994 Duncan Points,North Williamtown,OH,25267,601-4485,TRUE,2,FALSE,C: 10-14 Days
4693,Jeffrey,Juarez,4649 Peter Ramp Apt. 647,Port Kristin,HI,89978,316-3622,TRUE,2,FALSE,C: 10-14 Days
4994,Brittney,Spencer,14759 Kelly Ranch,New Sarahaven,ID,10482,154-7458,TRUE,2,FALSE,B: 7-10 Days
5026,Jesse,Hunt,30833 Sampson Hollow Apt. 381,Ronaldmouth,FM,85934,407-2007,TRUE,2,FALSE,C: 10-14 Days
5079,Cheryl,Clements,0799 Larry Spur,Port Victorside,PA,4071,353-5984,TRUE,2,FALSE,C: 10-14 Days
5380,Robert,Rasmussen,817 Booth Ridges,Lake Tonyville,MN,62281,221-4402,TRUE,2,FALSE,C: 10-14 Days
5442,Brianna,Gilbert,004 Christopher Manors,North Destiny,TX,50704,404-7053,TRUE,2,FALSE,C: 10-14 Days
5517,Roberto,Lewis,5350 Bryan Roads,Lake Katelyn,AS,10878,597-1332,TRUE,2,FALSE,C: 10-14 Days
5575,Stephanie,Williams,232 Robert Hollow Apt. 606,Howellshire,NH,77192,537-2059,TRUE,2,FALSE,C: 10-14 Days
5716,Katrina,Hodges,286 Nelson Garden Suite 531,Paulberg,VI,40904,209-7104,TRUE,2,FALSE,C: 10-14 Days
5723,Jacqueline,Collins,4799 Kennedy Summit,Jaredton,AR,75881,322-8105,TRUE,2,FALSE,C: 10-14 Days
5778,Tara,Reynolds,323 Jessica Oval Suite 434,South Gerald,NE,10549,197-3984,TRUE,2,FALSE,C: 10-14 Days
5815,Jason,Preston,4896 Leah Ranch Suite 043,Kyleland,TN,63161,626-7552,TRUE,2,FALSE,C: 10-14 Days
5890,Denise,Mccormick,852 Mercado Prairie Suite 280,Morganland,AZ,55565,405-5800,TRUE,2,FALSE,C: 10-14 Days
5903,Justin,King,492 Fisher Alley,Michaelburgh,MO,8443,460-3408,TRUE,2,FALSE,C: 10-14 Days
6094,Brianna,Sanchez,47444 Chelsea Row Apt. 539,Kevinton,IL,18706,502-9655,TRUE,2,FALSE,C: 10-14 Days
6096,Jessica,Hansen,2665 Elizabeth Plain,Watsontown,DE,21337,845-7089,TRUE,2,FALSE,C: 10-14 Days
6523,James,Mcneil,5007 Frederick Common,Martinmouth,LA,75770,849-4654,TRUE,2,FALSE,B: 7-10 Days
6625,Sharon,Williams,032 Michele Circle,Schneiderbury,NM,43290,328-0073,TRUE,2,FALSE,C: 10-14 Days
6655,Kelly,Byrd,9472 Heather Union Suite 725,Maryville,CA,55312,393-8720,TRUE,2,FALSE,C: 10-14 Days
6678,Shane,Brock,2092 Ryan Port Apt. 525,North Brenda,KY,88728,152-0592,TRUE,2,FALSE,C: 10-14 Days
6856,Jonathan,Mata,269 Larry Mountains Apt. 465,Warnerberg,AR,50196,464-5234,TRUE,2,FALSE,C: 10-14 Days
6896,Susan,Bell,71338 Fields Estates,West Tara,IA,8937,954-5152,TRUE,2,FALSE,C: 10-14 Days
6934,Rachel,Simon,968 Lynn Falls,Silvaborough,ME,12577,272-2476,TRUE,2,FALSE,C: 10-14 Days
6965,Jared,Pena,7034 Bullock Fall Suite 084,Murphyfort,KY,24271,859-6150,TRUE,2,FALSE,C: 10-14 Days
7072,Bonnie,Robinson,84145 Evans Park Suite 634,Port Tracy,MT,6745,286-4237,TRUE,2,FALSE,C: 10-14 Days
7243,Richard,Smith,6043 Jennifer Cove Apt. 929,South Gary,AL,44607,830-3749,TRUE,2,FALSE,C: 10-14 Days
7270,Andrew,Dillon,530 Christopher Flats,Lake Loriland,TX,59332,195-7382,TRUE,2,FALSE,C: 10-14 Days
7285,Joseph,Beard,89432 Amber Tunnel,Port Jeremiahview,LA,57698,501-6499,TRUE,2,FALSE,B: 7-10 Days
7346,William,Donovan,1198 Gill Parkway,Port Laurenton,ME,51162,368-7480,TRUE,2,FALSE,C: 10-14 Days
7584,Nicole,Graves,8562 Carlos Cove Suite 986,North Daniel,PW,12684,302-9563,TRUE,2,FALSE,C: 10-14 Days
7691,Brittany,Ramirez,12202 Jimmy Knolls Apt. 113,Hendersonfort,FM,37111,559-8675,TRUE,2,FALSE,C: 10-14 Days
7759,Kim,Hernandez,34343 Jennifer Stream Suite 156,Patriciamouth,IL,91214,968-9911,TRUE,2,FALSE,C: 10-14 Days
8080,Catherine,Taylor,135 Gross Groves Suite 164,Howardhaven,NC,80287,157-1986,TRUE,2,FALSE,C: 10-14 Days
8291,Sarah,Hardin,19798 Mark Port,New Yvettetown,GU,86476,790-1144,TRUE,2,FALSE,C: 10-14 Days
8334,Natalie,French,427 Amber Crest Suite 584,Snowborough,AR,77259,884-8843,TRUE,2,FALSE,C: 10-14 Days
8358,Tracy,Sanders,542 Jennifer Walk Apt. 007,East Hannahhaven,NH,43705,342-3921,TRUE,2,FALSE,C: 10-14 Days
8493,Charles,Young,2996 Barnes Cliffs,Edwardsmouth,NM,786,918-7253,TRUE,2,FALSE,C: 10-14 Days
8505,David,Ortiz,69562 Randolph Ville Apt. 636,Lake Jessicaborough,AK,25152,633-9642,TRUE,2,FALSE,C: 10-14 Days
8522,David,Morrison,00088 Rojas Mill Apt. 930,Rodriguezmouth,AK,16434,163-8755,TRUE,2,FALSE,B: 7-10 Days
8524,Michael,Rice,08968 Young Stravenue Suite 722,North Jesusfort,KS,52280,570-9441,TRUE,2,FALSE,C: 10-14 Days
8528,Eric,Moore,6604 Anita Crossing Apt. 486,Port Robertport,HI,75693,975-4955,TRUE,2,FALSE,C: 10-14 Days
9029,Matthew,Clark,150 Marc Trafficway,Roberttown,TN,27780,043-3023,TRUE,2,FALSE,C: 10-14 Days
9072,Johnny,Carter,110 Rose Meadow Apt. 529,East Edward,UT,34347,752-0618,TRUE,2,FALSE,B: 7-10 Days
9106,Heather,Ray,5006 Malone Extensions Suite 934,Port Samuelburgh,AL,94521,690-0808,TRUE,2,FALSE,C: 10-14 Days
9149,Kimberly,Davis,523 Mcneil Street Suite 099,Jensenfurt,VA,90642,681-9829,TRUE,2,FALSE,C: 10-14 Days
9211,Michael,Gentry,917 Austin Mountains,Heidimouth,AZ,96264,736-3898,TRUE,2,FALSE,C: 10-14 Days
9470,Megan,Mullen,950 Ashley Points Apt. 014,Port Denise,MD,2693,322-3438,TRUE,2,FALSE,C: 10-14 Days
9592,Maureen,Johnson,683 Kendra River,Port Veronicaside,CO,32058,188-3966,TRUE,2,FALSE,C: 10-14 Days
9665,Ryan,Garcia,715 Kayla Drives Apt. 220,Phillipsfort,ME,19522,429-2141,TRUE,2,FALSE,C: 10-14 Days
9693,Brett,Hill,458 Brittany Circles Apt. 124,Port Cynthiastad,NJ,39412,911-5769,TRUE,2,FALSE,C: 10-14 Days
9704,Jocelyn,Knox,255 Hayes Hollow,New Alexisshire,MO,93348,178-9354,TRUE,2,FALSE,C: 10-14 Days
9832,Anna,Houston,6822 Mahoney Walk,South Shaunfurt,ID,48034,526-3270,TRUE,2,FALSE,C: 10-14 Days
9886,Anna,Long,37663 James Summit,South Latasha,PA,73530,338-6213,TRUE,2,FALSE,C: 10-14 Days
9890,Martin,Cooper,12313 Haley Walks Suite 973,Stephanieburgh,KS,61506,336-6986,TRUE,2,FALSE,B: 7-10 Days
3233,Todd,Lopez,1447 Torres Street,Katherineland,NH,59420,826-9743,FALSE,2,FALSE,C: 10-14 Days
3562,Mitchell,Martin,6687 Jones Tunnel,Johnsonmouth,NV,43996,668-3093,FALSE,2,FALSE,C: 10-14 Days
7579,Daniel,Carter,0447 Sutton Burgs Apt. 665,Port Davidfort,WA,8061,400-8979,FALSE,2,FALSE,C: 10-14 Days
